ID,Severity,Start_Time,End_Time,Start_Lat,Start_Lng,Distance(mi),Temperature(F),Humidity(%),Visibility(mi),Weather_Condition,Crossing,Junction,Traffic_Signal,Station,Stop,Amenity,Bump,Give_Way,No_Exit,Railway,Roundabout,Traffic_Calming,Turning_Loop
A-12563,2,2023-11-01 20:35:47,2023-11-01 21:55:59,33.9690011074227,-118.29256117318381,1.10329614051387,73.2473047104338,39.97408931277656,5.0379550613627755,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False
A-12564,2,2023-11-01 21:10:44,2023-11-01 22:19:31,33.900162377683465,-118.36317817276958,0.8054415453601175,56.885115579184735,71.52428560595695,10.0,Cloudy,False,True,False,False,False,False,False,False,False,False,False,False,False
A-12565,2,2023-11-01 21:45:41,2023-11-01 22:02:49,25.74848970556501,-80.19630773656735,0.23423190853583473,82.47394603779323,100.0,10.0,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False
A-12566,3,2023-11-01 22:20:38,2023-11-01 23:02:50,40.76490932275143,-73.87896676539687,0.5424579141632555,47.409061944830924,68.2528961668725,10.0,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False
A-12567,3,2023-11-01 22:55:34,2023-11-01 23:19:45,25.68508484965449,-80.143079577124,0.040494676209156116,59.451568370529415,83.57062330596624,6.289131918916017,Partly Cloudy,True,False,False,False,False,False,False,False,False,False,False,False,False
A-12568,2,2023-11-01 23:30:31,2023-11-02 03:05:05,40.87924362652762,-73.9850918850196,0.6333438289933127,87.41192173558404,49.0460802237982,10.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False
A-12569,2,2023-11-02 00:05:28,2023-11-02 05:26:42,40.79395797677466,-73.98339027276997,0.1435679276431937,63.019045509170866,61.60180973346072,8.907284048105911,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False
A-12570,2,2023-11-02 00:40:25,2023-11-02 00:57:46,41.966924810235035,-87.57939323800788,1.3613819771282802,42.751120665363274,37.76201737388181,8.36351810910186,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False
A-12571,3,2023-11-02 01:15:21,2023-11-02 02:19:56,40.76634410418421,-74.09778134741045,0.20602461359271865,68.63890828447514,12.160701996215906,7.547950709939132,Fair,True,True,False,False,False,False,False,False,False,False,False,False,False
A-12572,1,2023-11-02 01:50:18,2023-11-02 03:20:46,41.93833287629806,-87.46746320156238,0.20722092423584687,60.78011044639065,45.400773992029954,10.0,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False
A-12573,2,2023-11-02 02:25:15,2023-11-02 02:57:55,34.11576370289712,-118.25590950763959,0.1686641745660471,72.8595437053562,51.33504304235596,9.84498683652498,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False
A-12574,2,2023-11-02 03:00:12,2023-11-02 04:08:26,40.71189819047085,-74.05977835791688,0.5018939835391318,81.44960188567552,36.894092826965036,9.234760543053863,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False
A-12575,3,2023-11-02 03:35:09,2023-11-02 03:59:30,34.08595736985091,-118.2190904928282,0.05094638775039931,63.99485630760481,55.61455557585709,9.940213886381313,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False
A-12576,2,2023-11-02 04:10:05,2023-11-02 04:31:15,34.11411490738434,-118.30387039089926,0.027491813046888882,29.41620627287439,35.29743422947304,9.596657531612422,Fog,False,False,False,False,False,False,False,False,False,False,False,False,False
A-12577,2,2023-11-02 04:45:02,2023-11-02 06:56:47,29.835776472435807,-95.36030069594013,0.5955696870498522,73.38519975233149,97.64844893824639,10.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False
A-12578,2,2023-11-02 05:19:59,2023-11-02 06:21:16,25.640094636372382,-80.2045068784298,1.455790208145211,49.85194891399614,34.54244748360981,5.040255417010251,Fair,False,False,True,False,False,False,False,False,False,False,False,False,False
A-12579,3,2023-11-02 05:54:56,2023-11-02 07:26:20,34.173835131188106,-118.16996075376784,0.6807541503061598,72.64825742101877,42.839774514046255,8.393652903192136,Overcast,False,False,True,False,False,False,False,False,False,False,False,False,False
A-12580,2,2023-11-02 06:29:52,2023-11-02 07:19:07,40.5766220751124,-73.94105857271734,0.14374747598002768,77.98468139257437,47.256244659474945,6.415609218456605,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False
A-12581,3,2023-11-02 07:04:49,2023-11-02 07:27:23,29.82681093947981,-95.32608730023671,0.22483059091685748,80.94009603718771,78.5335904725564,9.695923344537004,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False
A-12582,4,2023-11-02 07:39:46,2023-11-02 08:16:02,40.61901699438794,-74.0391603953973,0.1136871188088379,77.72792823389162,73.90880280592289,6.061198610168054,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False
A-12583,3,2023-11-02 08:14:43,2023-11-02 10:05:45,40.61745023624089,-74.00150307613562,0.5761546603547953,60.36978646858254,60.65528356123018,6.737805982003385,Cloudy,False,False,True,False,False,False,False,False,False,False,False,False,False
A-12584,2,2023-11-02 08:49:40,2023-11-02 09:05:22,41.8995920647868,-87.49045197564902,0.13547590130571224,63.24249096330558,46.92929825862785,9.836816219568544,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False
A-12585,3,2023-11-02 09:24:36,2023-11-02 09:50:03,25.759985818041514,-80.28944553443304,0.4234992647649219,71.4099175466577,5.6413995698544,8.61281195395883,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False
A-12586,2,2023-11-02 09:59:33,2023-11-02 10:27:42,40.58336311535639,-74.07263632144723,0.9146312561165246,77.22183840436897,42.46854999443297,9.912141114899255,Mostly Cloudy,True,False,False,False,False,False,False,False,False,False,False,False,False
A-12587,3,2023-11-02 10:34:30,2023-11-02 11:03:14,40.74634237757,-73.93986328013055,0.3632590003532879,50.1600856414473,60.73502907913358,6.796705699528769,Cloudy,False,False,True,False,True,False,False,False,False,False,False,False,False
A-12588,2,2023-11-02 11:09:27,2023-11-02 11:29:07,29.7552385382928,-95.45215300757788,0.450067394508481,78.8179896076384,51.77075876842647,8.72188920383892,Clear,False,True,False,False,False,False,False,False,False,False,False,False,False
A-12589,3,2023-11-02 11:44:23,2023-11-02 13:24:14,41.8583339811006,-87.56327303622788,1.7231016367920489,37.76464592898,81.98221476656447,9.098171579307332,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False
A-12590,2,2023-11-02 12:19:20,2023-11-02 12:42:09,33.83067768947589,-118.3529501445027,0.1922456878558098,33.70057228183684,69.48956337770403,6.462065148907069,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False
A-12591,2,2023-11-02 12:54:17,2023-11-02 14:28:56,40.834611561123744,-74.0634856509438,0.79831191863912,40.225136320164495,46.19750803624166,7.8047227656512135,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False
A-12592,2,2023-11-02 13:29:14,2023-11-02 14:03:58,34.134505065923044,-118.29927345502085,0.5804722815340068,72.80847488357348,73.42765759301791,9.55233003867237,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False
A-12593,2,2023-11-02 14:04:11,2023-11-02 14:46:41,25.804229227365,-80.15749692258515,0.06004861340936879,74.33044996158539,30.218421771138363,8.465428166847616,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False
A-12594,2,2023-11-02 14:39:07,2023-11-02 15:22:05,25.825183010752202,-80.09461017176767,2.2903992259931183,68.02789443092573,65.43803183725274,7.50505234168845,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False
A-12595,2,2023-11-02 15:14:04,2023-11-02 16:25:16,41.90190642561518,-87.57775577025258,0.5849127540871225,56.54335142479522,79.62673198091865,9.664716021560722,Fog,False,False,False,True,False,False,False,False,False,False,False,False,False
A-12596,2,2023-11-02 15:49:01,2023-11-02 17:03:09,29.66335245891541,-95.38491458031511,0.007018974060153441,72.10036226667921,71.3985137323201,8.186147605506765,Partly Cloudy,False,False,True,False,False,False,False,False,False,False,False,False,False
A-12597,2,2023-11-02 16:23:58,2023-11-02 17:25:01,29.67236579293827,-95.40982245321145,0.6406968387968093,54.94045540666511,48.153323695795876,9.772541027114567,Partly Cloudy,False,True,False,False,False,False,False,False,False,False,False,False,False
A-12598,4,2023-11-02 16:58:54,2023-11-02 18:20:47,40.79493456595773,-73.98522631872545,0.07187292773209361,60.11374456702904,75.95435064482714,10.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False
A-12599,2,2023-11-02 17:33:51,2023-11-02 17:49:14,34.14619225006999,-118.20544613437386,0.17358171294156624,52.45180966635317,24.94803476275969,10.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False
A-12600,2,2023-11-02 18:08:48,2023-11-02 18:55:26,33.949871970299114,-118.13812461136594,0.21414192415490185,74.704856843413,36.83273946246831,9.451674005617344,Fog,False,False,False,False,False,False,False,False,False,False,False,False,False
A-12601,2,2023-11-02 18:43:45,2023-11-02 19:32:09,41.87890291539838,-87.69483022766731,0.18536235696207692,56.28978003544958,40.89506552549103,8.834564741140511,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False
A-12602,2,2023-11-02 19:18:42,2023-11-02 19:46:00,40.603237560849216,-73.85189798103909,0.6821669782383922,70.80931074239152,23.50115088589623,9.114842421502178,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,False
A-12603,3,2023-11-02 19:53:38,2023-11-02 20:45:13,33.994183830164914,-118.2893749465616,0.6997203929649335,66.32241834724363,80.91805423555975,10.0,Fair,False,True,False,False,False,False,False,False,False,True,False,False,False
A-12604,2,2023-11-02 20:28:35,2023-11-02 21:11:55,29.816396268561537,-95.42667121429326,0.3758854937815846,89.01233310758509,89.57627405369621,7.808271134725134,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False
A-12605,2,2023-11-02 21:03:32,2023-11-02 21:47:17,34.070669809604865,-118.17311870396715,0.41853060690051863,66.04203735485831,55.70478126010617,10.0,Mostly Cloudy,True,False,False,False,False,False,False,False,False,False,False,False,False
A-12606,2,2023-11-02 21:38:29,2023-11-02 21:59:09,40.78298388158958,-73.9617602688006,0.1881538276848643,83.65632169069053,84.28357027458458,8.188247595829676,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False
A-12607,3,2023-11-02 22:13:25,2023-11-02 22:54:08,33.91010966343305,-118.20476690060818,0.011738489169712072,77.12899844904226,39.63335153485314,10.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False
A-12608,2,2023-11-02 22:48:22,2023-11-03 00:08:49,40.82915621374365,-74.05250459106719,0.2167155318191631,48.1539915947104,51.076400197898096,9.596485274798098,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False
A-12609,3,2023-11-02 23:23:19,2023-11-03 00:02:04,33.91429808204891,-118.34119467430588,0.00473323690095332,56.650507208827094,52.33105027288575,10.0,Clear,False,False,True,False,False,False,False,False,False,False,False,False,False
A-12610,3,2023-11-02 23:58:16,2023-11-03 00:43:21,34.12969620165647,-118.36926640257481,1.000460378995733,60.913449846036855,37.47682972967134,3.575855063352077,Fair,False,True,False,False,True,False,False,False,False,False,False,False,False
A-12611,3,2023-11-03 00:33:13,2023-11-03 03:22:26,40.674441765730535,-73.96992388264877,0.5119008301471286,73.1743721086381,69.73658423682588,10.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False
A-12612,4,2023-11-03 01:08:09,2023-11-03 02:55:35,41.99865874938441,-87.65189229582225,1.9381247847383924,76.63852760263532,58.175721949191555,8.843062322887572,Clear,False,False,False,False,False,True,False,False,False,False,False,False,False
A-12613,2,2023-11-03 01:43:06,2023-11-03 03:56:56,29.810520629275334,-95.45347611933946,0.10100845320875547,74.80296463238484,50.105121348710824,10.0,Partly Cloudy,False,False,True,False,False,False,False,False,False,False,False,False,False
A-12614,2,2023-11-03 02:18:03,2023-11-03 02:36:41,40.674266510013084,-74.05356814772881,0.5362182416462699,53.07352565437819,61.629036165350136,9.782955993580622,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False
A-12615,2,2023-11-03 02:53:00,2023-11-03 03:51:22,40.77914251461276,-74.01069703615188,0.10408036703226566,64.72271153714374,77.64225574408422,10.0,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False
A-12616,2,2023-11-03 03:27:56,2023-11-03 03:54:19,40.52810068810258,-73.918695397637,0.5094112764284107,58.72621244110395,52.027458769101486,7.23117925242167,Fair,False,False,True,False,False,False,False,False,False,False,False,False,False
A-12617,2,2023-11-03 04:02:53,2023-11-03 04:41:12,34.183356084163734,-118.08301400457111,0.33842174777632217,70.5337882354161,100.0,5.556510018073513,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False
A-12618,2,2023-11-03 04:37:50,2023-11-03 05:44:04,34.11336151268129,-118.1938572196807,0.5463364351156116,40.598802050609535,73.9315882179713,5.963864662830597,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False
A-12619,2,2023-11-03 05:12:47,2023-11-03 06:06:42,42.02645293934725,-87.72180053018103,0.6460747707784813,64.63831419539353,66.0627525949227,8.191686355004366,Fog,False,False,False,False,False,False,False,False,False,False,False,False,False
A-12620,2,2023-11-03 05:47:44,2023-11-03 06:34:26,40.73294232174711,-73.87856550777622,0.3699417230466175,38.55560955212539,61.495536673446125,7.581545652581415,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False
A-12621,2,2023-11-03 06:22:40,2023-11-03 07:53:28,25.68167413376372,-80.16021418069258,0.34036501074662084,48.73160205708047,97.42224958703963,10.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False
A-12622,2,2023-11-03 06:57:37,2023-11-03 08:04:16,33.86670715228504,-118.24109361001649,0.03612767455588249,89.48274294886157,66.42546861192093,10.0,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False
A-12623,2,2023-11-03 07:32:34,2023-11-03 09:05:00,25.819641099110477,-80.26253246465535,0.22607657407285897,90.41073196175823,57.60084659253346,10.0,Clear,False,False,True,False,False,False,False,False,False,False,False,False,False
A-12624,2,2023-11-03 08:07:31,2023-11-03 10:23:26,25.64871095275882,-80.1637858227749,0.17973708625472426,55.240425741988254,41.93876138151761,8.008410034434574,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False
A-12625,3,2023-11-03 08:42:28,2023-11-03 09:53:28,29.78951453862732,-95.31537471174838,0.491188253596244,72.39116573766489,66.46240456955329,9.00051474214788,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False
A-12626,2,2023-11-03 09:17:24,2023-11-03 09:55:03,40.75078168777837,-74.10053598264517,0.16146119262949607,72.22743567523283,71.46336150078747,10.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False
A-12627,2,2023-11-03 09:52:21,2023-11-03 10:18:07,33.992360972591875,-118.21768973636165,0.13222108603364194,85.48581425008949,94.34266830160117,10.0,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False
A-12628,2,2023-11-03 10:27:18,2023-11-03 10:56:31,40.6060570799473,-74.06666815874095,0.9441829115619071,68.69119099261452,55.89257721678814,10.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False
A-12629,2,2023-11-03 11:02:15,2023-11-03 11:39:59,41.99358216174215,-87.71294747320903,0.8814403038042133,49.2785568561232,64.66208011966873,10.0,Partly Cloudy,True,False,True,False,False,False,False,False,False,False,False,False,False
A-12630,2,2023-11-03 11:37:11,2023-11-03 12:52:49,29.80449135214823,-95.2699326271347,0.19915456502755988,52.70076790112734,54.265276595921705,10.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False
A-12631,3,2023-11-03 12:12:08,2023-11-03 12:28:59,25.719075869017548,-80.31927540242673,0.04480765339311425,70.94417686275808,71.71548964444911,10.0,Rain,False,False,True,False,False,False,False,False,False,False,False,False,False
A-12632,2,2023-11-03 12:47:05,2023-11-03 14:17:50,40.748806173853396,-74.25249142590212,0.3441682260362382,37.588155964468676,72.76343260006495,10.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False
A-12633,2,2023-11-03 13:22:02,2023-11-03 14:40:54,41.77496478500604,-87.65637777546817,0.30006042682418815,39.26849127027177,49.418248595954246,6.093816764523551,Rain,False,False,False,False,False,False,False,False,False,False,False,False,False
A-12634,2,2023-11-03 13:56:59,2023-11-03 14:43:07,29.662647403201078,-95.27509871149684,1.0194995880192392,77.68222620840285,61.09835719786877,9.830261669678647,Clear,True,False,False,False,False,False,False,False,False,False,False,False,False
A-12635,2,2023-11-03 14:31:55,2023-11-03 15:09:53,40.75798246396664,-74.08085407309657,0.3958613001812232,104.63339829938876,62.0037228548996,7.497336800063646,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False
A-12636,3,2023-11-03 15:06:52,2023-11-03 15:27:15,25.845111882074978,-80.23973192780821,1.4303510754604791,55.64236804873027,66.50410658664765,7.492702612930902,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False
A-12637,3,2023-11-03 15:41:49,2023-11-03 16:12:12,29.803087757167567,-95.37290771129479,0.3301907055944586,62.58471017568055,80.82674333056096,9.510862630994609,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False
A-12638,2,2023-11-03 16:16:46,2023-11-03 16:36:59,34.09024534349814,-118.2692336173724,0.5502443528422002,63.787051598446,90.37636629925505,9.187712667460257,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False
A-12639,2,2023-11-03 16:51:42,2023-11-03 18:23:36,40.64271775444515,-73.86792846251443,0.3266819784328923,68.66645184385264,31.338727890535807,8.73880051347941,Fair,False,False,True,False,False,False,False,False,False,False,False,False,False
A-12640,2,2023-11-03 17:26:39,2023-11-03 18:13:42,25.732842365446782,-80.29153886955707,0.1936515527328888,52.169190655979094,78.86292224626112,6.6415510443792805,Rain,False,False,False,False,False,False,False,False,False,False,False,False,False
A-12641,2,2023-11-03 18:01:36,2023-11-03 18:29:21,41.80969748612844,-87.81442827211103,0.013919930591723412,63.457623901305624,41.13826217826012,8.875088536089422,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,False
A-12642,2,2023-11-03 18:36:33,2023-11-03 18:52:22,40.737319811153746,-73.85800227245592,0.7883157262952407,76.96964122920117,71.4118624706858,6.8224021845915805,Fair,False,False,True,False,False,False,False,False,False,False,False,False,False
A-12643,2,2023-11-03 19:11:30,2023-11-03 19:59:53,40.815902296840534,-74.00824032938228,1.1672359066291162,56.32701457264083,66.1356476588562,9.820574076479923,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False
A-12644,2,2023-11-03 19:46:26,2023-11-03 21:04:12,33.9975763513199,-118.15421171380794,0.6613619131514678,65.16072594825535,47.4446745968563,9.13564596818572,Fair,False,True,True,False,False,False,False,False,False,False,False,False,False
A-12645,2,2023-11-03 20:21:23,2023-11-03 21:41:50,25.673814998839283,-80.0302163702561,0.15897437956334198,80.52875617389552,90.63639841555512,10.0,Rain,False,False,True,False,False,False,False,False,False,False,False,False,False
A-12646,1,2023-11-03 20:56:20,2023-11-03 21:22:12,41.94982033464066,-87.6373760894305,0.8490099809702398,64.51670265683703,50.82619952054347,7.214004367411828,Partly Cloudy,False,True,False,False,False,False,False,False,False,False,False,False,False
A-12647,4,2023-11-03 21:31:17,2023-11-04 01:45:16,34.06941745605044,-118.31391464210496,0.4744875327824172,41.95217477138836,79.65787372586654,10.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False
A-12648,2,2023-11-03 22:06:13,2023-11-03 22:59:05,41.7180428431047,-87.69138717648127,0.5743329359070428,30.891605747988713,60.722843183921725,9.607937741511957,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False
A-12649,3,2023-11-03 22:41:10,2023-11-03 23:14:20,33.91534856361015,-118.24546643803747,0.03428294183178824,47.871814105426814,27.2569226700996,10.0,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False
A-12650,3,2023-11-03 23:16:07,2023-11-03 23:53:34,33.91993460175348,-118.34431903867181,0.4359394286599619,82.74522551373016,57.55238759464642,7.485565031796148,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False
A-12651,2,2023-11-03 23:51:04,2023-11-04 00:12:03,40.77314367346875,-74.0713695009736,0.4117955227949847,61.09203248967357,73.5135487166861,10.0,Mostly Cloudy,False,True,False,False,False,False,False,False,False,False,False,False,False
A-12652,2,2023-11-04 00:26:01,2023-11-04 01:11:36,40.640228463598376,-73.89190522462515,0.5418639295644412,70.20831104648109,53.94650400390307,7.666658728469793,Clear,False,True,True,False,False,False,False,False,False,False,False,False,False
A-12653,3,2023-11-04 01:00:57,2023-11-04 02:18:56,29.735757490281394,-95.39374946954032,0.7383975651214955,84.44908754597736,41.439477209240344,10.0,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False
A-12654,2,2023-11-04 01:35:54,2023-11-04 02:14:36,41.85185275479939,-87.67003550695523,0.25928998801019276,46.30895713137788,72.0719194791064,10.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False
A-12655,2,2023-11-04 02:10:51,2023-11-04 03:56:35,25.71614849022164,-80.10404767548611,0.08419403479763501,104.9575357191276,54.68047138552346,6.210085196255779,Cloudy,True,False,False,False,False,False,False,False,False,False,False,False,False
A-12656,3,2023-11-04 02:45:48,2023-11-04 03:29:56,25.70182813808424,-80.18227533690725,1.2876452122754478,63.43105300708106,58.302861297587775,8.634332666522345,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,False
A-12657,2,2023-11-04 03:20:44,2023-11-04 05:19:38,42.06973048628978,-87.53138878553445,0.7493280664083456,73.03723819926307,33.71341062291488,10.0,Light Rain,True,False,False,False,False,False,False,False,False,False,False,False,False
A-12658,2,2023-11-04 03:55:41,2023-11-04 05:05:21,25.795971888836803,-80.26775218901302,0.38866543561250977,54.419984123101486,89.2090625413813,8.78229836023415,Fog,False,False,False,False,False,False,False,False,False,False,False,False,False
A-12659,2,2023-11-04 04:30:38,2023-11-04 04:48:11,34.1263897463428,-118.33113811217137,0.21888778643495932,50.51431197981349,91.52384398231106,10.0,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False
A-12660,2,2023-11-04 05:05:35,2023-11-04 05:23:42,41.72774922354149,-87.57651364156052,2.0666747160160703,65.37801335474938,51.36506232734436,10.0,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False
A-12661,1,2023-11-04 05:40:32,2023-11-04 07:07:59,33.94392641585141,-118.31214539998321,0.049058280260321725,55.84878612158738,45.81581836740673,10.0,Light Snow,False,False,False,False,False,False,False,False,False,False,False,False,False
A-12662,3,2023-11-04 06:15:28,2023-11-04 06:50:20,41.95810369145054,-87.49029312789673,1.363730598538738,66.37172836180848,100.0,10.0,Light Snow,True,False,False,False,False,False,False,False,False,False,False,False,False
A-12663,2,2023-11-04 06:50:25,2023-11-04 07:14:52,25.687975648292323,-80.30809028334981,0.25888033978755115,33.05843418704845,65.33377104045519,7.330060141323344,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False
A-12664,2,2023-11-04 07:25:22,2023-11-04 09:10:35,41.790013803390174,-87.69695068031353,0.05091861107200779,44.39020394001855,43.7072092817089,9.341389072794707,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False
A-12665,3,2023-11-04 08:00:19,2023-11-04 11:19:29,29.72768133622016,-95.31434979752704,0.23835167330297885,57.24096944126431,65.19911932942398,9.575120818441889,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False
A-12666,3,2023-11-04 08:35:15,2023-11-04 10:04:42,40.66963454120394,-74.04534400091045,0.6924564134388171,47.92849808151245,60.60348590491621,9.214126082597044,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,False
A-12667,2,2023-11-04 09:10:12,2023-11-04 10:23:19,40.70317368071936,-74.13269750557313,0.2764951549094236,110.59602805247003,83.6466984032097,7.723837739436175,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False
A-12668,2,2023-11-04 09:45:09,2023-11-04 10:00:12,33.89575365422262,-118.18365527050341,0.33965711773568186,67.7386585701281,100.0,8.721556763403713,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False
A-12669,2,2023-11-04 10:20:06,2023-11-04 10:40:08,29.750884853622363,-95.32515712567263,0.8671023603801253,69.00526299326411,59.343023705858016,10.0,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False
A-12670,2,2023-11-04 10:55:03,2023-11-04 12:00:04,40.682943229379845,-74.02552910202786,0.47793348366320026,48.61859809692773,74.11071181414903,9.290739266945726,Light Rain,False,False,False,True,False,False,False,False,False,False,False,False,False
A-12671,2,2023-11-04 11:29:59,2023-11-04 12:08:42,34.07511476404704,-118.0678339935651,0.5514312370359624,54.54218129467503,51.077685422297755,4.470977934859409,Clear,False,False,True,False,False,False,False,False,False,False,False,False,False
A-12672,3,2023-11-04 12:04:56,2023-11-04 12:20:49,40.67312962210086,-73.97723008629248,0.0836283016331747,57.4465145608203,34.832724334099346,10.0,Cloudy,False,True,False,False,False,False,False,False,False,False,False,False,False
A-12673,3,2023-11-04 12:39:53,2023-11-04 13:55:39,40.630269344907866,-73.95801143714235,0.145480518451963,82.2059033564135,61.309588357252565,8.3071656369114,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False
A-12674,3,2023-11-04 13:14:50,2023-11-04 13:54:15,41.88406601527505,-87.7287530978875,0.26488263745197826,43.72474343481649,22.696390923734228,5.93643545223337,Fair,False,True,False,False,False,False,False,False,False,False,False,False,False
A-12675,2,2023-11-04 13:49:46,2023-11-04 14:53:10,34.00483960989619,-118.32412064734359,0.05817146384823298,59.8621198343117,100.0,9.201710315371518,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False
A-12676,2,2023-11-04 14:24:43,2023-11-04 15:08:09,34.11225108672776,-118.27994003621427,0.1636337901267056,71.62161782773262,80.90612912640563,7.968861073508258,Clear,False,True,False,False,False,False,False,False,False,False,False,False,False
A-12677,2,2023-11-04 14:59:40,2023-11-04 15:15:53,34.016703127037985,-118.16508178155702,0.8963499116971305,30.333560440093024,66.38537155846626,7.418618382137877,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False
A-12678,3,2023-11-04 15:34:37,2023-11-04 16:35:05,41.9959197246009,-87.61585025095536,0.011192915488803672,40.06942579349599,24.515803918392976,9.550299703879801,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False
A-12679,2,2023-11-04 16:09:34,2023-11-04 17:34:23,40.81270513031461,-73.95557241498217,0.02613749356373063,43.94247156841097,62.082440045332476,10.0,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False
A-12680,2,2023-11-04 16:44:30,2023-11-04 17:07:08,29.734445211397983,-95.54051963136006,0.580851391094377,62.224970124317096,31.695913527830083,10.0,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False
A-12681,3,2023-11-04 17:19:27,2023-11-04 19:14:14,33.97840541494484,-118.2870397459659,0.24399486141817822,58.16313520640962,75.54727820536988,6.471155170557251,Fog,False,False,True,False,False,False,False,False,False,False,False,False,False
A-12682,2,2023-11-04 17:54:24,2023-11-04 18:18:25,29.72475122269822,-95.41510498158891,0.7414676765480301,78.950630808635,84.20690136705255,8.672091794773895,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False
A-12683,2,2023-11-04 18:29:21,2023-11-04 19:09:05,33.97277445629398,-118.21271184916961,1.3429716336089328,31.702936415909775,60.88985494384007,8.345819955007574,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False
A-12684,3,2023-11-04 19:04:18,2023-11-04 19:53:00,25.759328907439425,-80.26985514741642,0.1551191635453064,58.779668059334824,27.261798187497348,10.0,Clear,True,False,True,False,False,False,False,False,False,False,False,False,False
