ID,Severity,Date,Time,Latitude,Longitude,Traffic_Volume,Weather_Condition,Road_Condition,Speed_Breaker,Traffic_Signal,Junction,Crossing
BLR-7172,3,18/09/2024,08:50,12.907428597460513,77.64747874508195,100.0,Sunny/Clear,Dry,0,0,0,0
BLR-7173,4,18/09/2024,09:52,12.958866119908876,77.61064509297209,1361.1699351446346,Overcast,Dry,0,0,1,0
BLR-7174,2,18/09/2024,05:53,12.929406756612511,77.61397544983629,1850.6825514158545,Raining,Wet,0,1,0,0
BLR-7175,2,18/09/2024,05:00,12.867863140607314,77.64495887911487,642.2869545420159,Sunny/Clear,Dry,1,1,0,0
BLR-7176,2,18/09/2024,21:00,12.943490744412136,77.5628834307565,1869.118053797127,Sunny/Clear,Dry,0,0,0,1
BLR-7177,2,18/09/2024,21:57,13.022407522279263,77.61911141567275,1782.9061815970467,Sunny/Clear,Dry,0,1,0,0
BLR-7178,2,18/09/2024,21:18,13.120713285432434,77.57426356270233,1105.1711198079245,Sunny/Clear,Dry,0,1,0,0
BLR-7179,3,19/09/2024,02:05,13.019216244071764,77.624952208978,2368.384967353236,Sunny/Clear,Dry,0,0,1,0
BLR-7180,2,19/09/2024,01:14,12.959827478760621,77.55265259904255,1230.3092973912335,Sunny/Clear,Wet,0,1,0,0
BLR-7181,2,19/09/2024,11:52,13.040664272582779,77.6053696504181,745.9667450674375,Sunny/Clear,Dry,0,1,0,0
BLR-7182,3,19/09/2024,09:50,12.957474131091749,77.56041284149624,1736.0290265033714,Sunny/Clear,Dry,0,0,1,0
BLR-7183,3,19/09/2024,20:44,12.961862088226345,77.69711675658367,2006.777595714822,Raining,Potholes/Damaged,0,0,0,0
BLR-7184,2,19/09/2024,02:49,13.0632949296895,77.6550018700373,2309.097713270815,Sunny/Clear,Dry,0,1,0,0
BLR-7185,4,19/09/2024,19:36,12.984268760554073,77.65351284057975,1531.8429410325705,Foggy,Potholes/Damaged,0,1,1,0
BLR-7186,3,19/09/2024,21:44,13.037009352108694,77.51447619740489,1971.7576318126862,Sunny/Clear,Wet,0,0,0,0
BLR-7187,3,19/09/2024,13:29,12.95339780198774,77.56283936355965,1236.5652111992945,Raining,Dry,0,0,0,0
BLR-7188,3,19/09/2024,14:49,13.05911336745356,77.71854085413834,1795.1535764511402,Raining,Dry,0,0,0,0
BLR-7189,4,19/09/2024,13:50,12.905112603348948,77.60185175474574,2365.147610245487,Overcast,Under Construction,0,0,0,0
BLR-7190,2,19/09/2024,02:21,12.931345877758096,77.5914382684188,2701.5122692058035,Sunny/Clear,Under Construction,0,0,0,0
BLR-7191,2,19/09/2024,00:22,12.952658153924334,77.56180239089515,1189.7528074274353,Sunny/Clear,Dry,0,1,0,0
BLR-7192,3,19/09/2024,23:06,13.038137547795344,77.6009175474088,2233.3812395199693,Raining,Potholes/Damaged,0,1,0,0
BLR-7193,3,19/09/2024,19:06,13.033767394154467,77.67751107006086,1031.280404242396,Sunny/Clear,Dry,0,0,0,0
BLR-7194,2,19/09/2024,16:31,13.044983495879029,77.58797022792406,1193.6992514375736,Raining,Wet,0,0,1,0
BLR-7195,3,19/09/2024,14:12,13.09681881686773,77.65964534914528,1285.9948634478721,Overcast,Wet,1,0,0,0
BLR-7196,3,19/09/2024,23:57,13.071724953303251,77.62732543331211,1953.0911471558722,Raining,Under Construction,0,0,0,0
BLR-7197,3,19/09/2024,14:57,12.90492619396138,77.6771609159329,1557.0082302679855,Sunny/Clear,Dry,0,1,0,0
BLR-7198,3,19/09/2024,02:24,12.958618367146316,77.63012192811382,780.4809611588239,Sunny/Clear,Wet,0,0,0,0
BLR-7199,3,19/09/2024,16:31,12.937388497970485,77.56998705910881,1744.276480412735,Sunny/Clear,Dry,0,0,0,0
BLR-7200,2,19/09/2024,15:53,12.986367704485406,77.61153816044457,2171.9359903993127,Raining,Dry,0,0,0,0
BLR-7201,3,19/09/2024,00:55,12.91446949520424,77.74653559862914,1572.246665451848,Sunny/Clear,Dry,0,0,1,0
BLR-7202,2,19/09/2024,13:02,13.020315309056809,77.58404759818197,1946.1721693779823,Raining,Potholes/Damaged,0,0,0,0
BLR-7203,4,19/09/2024,19:27,13.051171057257418,77.6669884283549,1117.8894016683967,Raining,Potholes/Damaged,0,0,0,0
BLR-7204,3,19/09/2024,21:35,12.994884810872437,77.61802507815419,1984.6821174546978,Sunny/Clear,Dry,0,0,1,1
BLR-7205,3,19/09/2024,23:40,13.087396994037345,77.50523311145052,1147.7685812800123,Sunny/Clear,Dry,0,0,0,0
BLR-7206,2,20/09/2024,20:00,12.840393454097761,77.64535692373039,1561.2321394418436,Sunny/Clear,Dry,0,0,0,1
BLR-7207,3,20/09/2024,23:13,13.036325144727108,77.68724081491986,1067.2514407631709,Overcast,Dry,0,0,1,0
BLR-7208,3,20/09/2024,12:14,12.84636241952856,77.70716550194467,913.8598663601499,Sunny/Clear,Potholes/Damaged,0,0,0,0
BLR-7209,3,20/09/2024,17:47,12.971279243369025,77.57632633049388,983.7254002593205,Sunny/Clear,Dry,0,0,0,0
BLR-7210,3,20/09/2024,05:21,13.003868108769685,77.655755654486,1288.669985836586,Overcast,Potholes/Damaged,0,0,0,0
BLR-7211,3,20/09/2024,15:10,12.81257326657364,77.66170359448441,1575.0231492110956,Sunny/Clear,Dry,0,0,1,0
BLR-7212,3,20/09/2024,06:59,12.889979647406207,77.61025602426676,1101.0647418229341,Overcast,Dry,0,0,1,1
BLR-7213,3,20/09/2024,08:00,12.937025631186076,77.66283473780848,2824.292980392663,Sunny/Clear,Dry,0,0,0,0
BLR-7214,3,20/09/2024,09:59,12.947662511073476,77.44462941419151,1364.0609901448183,Sunny/Clear,Dry,0,0,0,0
BLR-7215,4,20/09/2024,07:10,13.035354573623847,77.57001363823763,861.5242983924402,Sunny/Clear,Dry,0,0,1,0
BLR-7216,2,20/09/2024,04:28,12.906169238617188,77.62661431783532,405.1169929942537,Sunny/Clear,Under Construction,0,0,0,1
BLR-7217,3,20/09/2024,05:55,12.878398572260101,77.57420177274253,2439.891389710822,Sunny/Clear,Potholes/Damaged,0,0,0,0
BLR-7218,3,20/09/2024,23:11,12.984765871812748,77.6324637361106,1732.177607601926,Overcast,Under Construction,0,0,0,1
BLR-7219,3,20/09/2024,10:38,12.957443804377615,77.60826683684428,989.4728989140597,Sunny/Clear,Dry,0,0,1,0
BLR-7220,3,20/09/2024,06:43,12.97676842083503,77.59421496523724,1335.272785420546,Sunny/Clear,Dry,0,0,0,0
BLR-7221,3,20/09/2024,11:32,13.060028998433669,77.55930072534224,1146.924362504329,Sunny/Clear,Potholes/Damaged,0,0,0,0
BLR-7222,3,20/09/2024,23:18,13.033790994380594,77.59591312277824,1917.4827299933415,Sunny/Clear,Wet,0,0,0,0
BLR-7223,2,20/09/2024,20:35,12.899638447308442,77.70219457107258,2523.921062810981,Foggy,Dry,0,1,0,0
BLR-7224,3,20/09/2024,18:57,12.934442766085791,77.58612561301432,1057.9170339255984,Sunny/Clear,Dry,0,0,0,0
BLR-7225,3,20/09/2024,20:18,12.98732583005126,77.54422260330298,1868.0931885547723,Sunny/Clear,Dry,0,0,0,0
BLR-7226,4,20/09/2024,10:08,12.906002791670952,77.61093518291332,1515.9247304656726,Sunny/Clear,Dry,0,0,0,0
BLR-7227,3,20/09/2024,12:21,13.029721046645829,77.60565754757705,1251.2650853234745,Raining,Potholes/Damaged,0,0,1,0
BLR-7228,1,20/09/2024,18:36,13.076773848079434,77.5706400994421,1342.9109605900287,Foggy,Potholes/Damaged,0,0,0,0
BLR-7229,4,20/09/2024,10:55,12.894338010940755,77.59820951058506,950.2722280494809,Sunny/Clear,Dry,0,0,0,0
BLR-7230,4,20/09/2024,02:04,12.80531878687995,77.66862362299476,1653.0599919215915,Raining,Dry,0,0,0,0
BLR-7231,2,20/09/2024,12:30,13.034975458963045,77.6551918659268,1681.9230422484347,Sunny/Clear,Potholes/Damaged,0,0,1,0
BLR-7232,4,20/09/2024,13:12,13.001313528755169,77.49493223810028,1808.8445691181048,Raining,Dry,0,0,0,0
BLR-7233,3,20/09/2024,01:33,13.077784511798807,77.54455982589462,1601.4394617227251,Sunny/Clear,Dry,0,0,0,0
BLR-7234,4,21/09/2024,17:59,12.958922602711096,77.63628522018539,1003.6258456701012,Raining,Potholes/Damaged,0,0,0,0
BLR-7235,3,21/09/2024,05:50,12.964312629024061,77.55849674115942,1831.9505501572366,Sunny/Clear,Wet,0,0,0,0
BLR-7236,1,21/09/2024,09:20,12.982002228191346,77.61017452256286,1078.2003945992838,Sunny/Clear,Dry,0,0,0,0
BLR-7237,3,21/09/2024,07:04,12.868605625938706,77.63813133436888,1466.009737383358,Foggy,Wet,0,0,0,0
BLR-7238,3,21/09/2024,01:05,12.93123481399182,77.65272019625863,1014.7445739309771,Raining,Dry,0,0,1,0
BLR-7239,2,21/09/2024,17:07,13.055750594139596,77.57799060017707,1985.8185262467327,Sunny/Clear,Dry,0,0,0,1
BLR-7240,3,21/09/2024,01:22,12.943874631134493,77.49126803555839,1148.2546501312818,Raining,Dry,0,0,0,0
BLR-7241,3,21/09/2024,19:03,12.945475488345302,77.63082814525096,2552.288327507951,Raining,Dry,0,0,0,1
BLR-7242,3,21/09/2024,14:29,12.785444176356487,77.61302320431474,1243.5022363461521,Sunny/Clear,Dry,0,0,0,0
BLR-7243,3,21/09/2024,23:19,12.910153263833791,77.63283562444002,1777.358344681017,Sunny/Clear,Dry,0,1,0,0
BLR-7244,3,21/09/2024,23:08,12.963600856233253,77.62040741609611,1804.657166313231,Sunny/Clear,Wet,0,0,0,0
BLR-7245,3,21/09/2024,23:51,13.051465427528564,77.63584500511071,850.3322534562162,Sunny/Clear,Dry,0,0,0,0
BLR-7246,4,21/09/2024,20:37,13.020881659591476,77.55170366969443,520.2391472743241,Sunny/Clear,Potholes/Damaged,0,0,0,0
BLR-7247,3,21/09/2024,08:12,12.987600596723201,77.62857504867974,994.8338973938969,Raining,Wet,0,1,0,0
BLR-7248,3,21/09/2024,04:45,13.034029602437395,77.52527877338729,1595.2366139348812,Raining,Dry,0,0,0,0
BLR-7249,3,21/09/2024,13:49,13.08693625175696,77.56406009246233,1020.6383393456767,Sunny/Clear,Dry,0,0,0,0
BLR-7250,3,21/09/2024,06:05,13.05821447802667,77.5756988970831,1091.147924628072,Sunny/Clear,Dry,0,0,1,0
BLR-7251,3,21/09/2024,11:45,13.10822202823384,77.62885281712397,2321.239632426851,Sunny/Clear,Dry,0,0,0,0
BLR-7252,3,21/09/2024,18:15,12.886628752638105,77.6858914837904,1226.6537217808345,Foggy,Dry,0,1,1,0
BLR-7253,2,21/09/2024,23:50,12.860253647508534,77.61657697309143,1950.1267109855407,Raining,Dry,1,0,0,1
BLR-7254,3,21/09/2024,09:10,13.00096059674939,77.65548261497841,1339.3042155964292,Overcast,Dry,0,0,1,1
BLR-7255,4,21/09/2024,03:56,13.064051602244009,77.57916219724714,1389.6828956828203,Sunny/Clear,Dry,0,1,1,0
BLR-7256,2,21/09/2024,19:33,13.005164637267175,77.6157361053267,1268.797674954375,Overcast,Dry,1,0,0,0
BLR-7257,3,21/09/2024,08:09,12.92528369150221,77.68833487912325,1409.6311700625613,Sunny/Clear,Potholes/Damaged,0,0,0,1
BLR-7258,3,21/09/2024,07:35,13.002474818595871,77.65812220846536,797.8833189906253,Sunny/Clear,Potholes/Damaged,0,0,0,0
BLR-7259,3,21/09/2024,12:58,12.884752684993545,77.66465168629348,1053.1728353092806,Sunny/Clear,Potholes/Damaged,0,0,0,0
BLR-7260,3,21/09/2024,05:05,13.115932475215281,77.58440690237914,1127.2735773133916,Sunny/Clear,Dry,0,1,0,0
BLR-7261,2,22/09/2024,01:08,12.836804866895335,77.61854789414728,1824.3461614744244,Raining,Wet,0,0,0,0
BLR-7262,3,22/09/2024,05:04,12.904823718055772,77.6852060143915,2260.7075983539694,Sunny/Clear,Potholes/Damaged,0,1,0,0
BLR-7263,4,22/09/2024,01:13,13.028883926855857,77.65546952427205,2141.642805110147,Sunny/Clear,Dry,0,1,0,0
BLR-7264,3,22/09/2024,09:46,13.039904761749362,77.57599190535652,1345.3397694447785,Raining,Potholes/Damaged,0,0,0,0
BLR-7265,4,22/09/2024,16:06,12.935224824713481,77.53930866293425,987.5554115593064,Sunny/Clear,Potholes/Damaged,0,0,0,0
BLR-7266,3,22/09/2024,19:10,13.038699214951402,77.58243140069524,1440.4973487039347,Sunny/Clear,Potholes/Damaged,0,1,1,0
BLR-7267,1,22/09/2024,12:54,13.092353039644552,77.50037667691755,1692.1663510827264,Sunny/Clear,Under Construction,1,0,0,0
BLR-7268,3,22/09/2024,20:16,13.011040897263717,77.57930397327578,1481.5952322293408,Sunny/Clear,Potholes/Damaged,1,1,1,0
BLR-7269,3,22/09/2024,04:43,12.931394280530276,77.67543319705376,1880.9588589718999,Sunny/Clear,Wet,0,0,1,0
BLR-7270,2,22/09/2024,03:32,12.84543481667403,77.59718998377234,942.901097813367,Sunny/Clear,Potholes/Damaged,0,0,1,0
BLR-7271,3,22/09/2024,09:33,12.870655550572371,77.69130784524798,1489.0959724688344,Raining,Dry,0,0,1,0
BLR-7272,3,22/09/2024,12:12,12.89021912740544,77.67071478223139,1458.8141540716363,Sunny/Clear,Dry,1,0,0,0
BLR-7273,3,22/09/2024,11:32,13.037956857779626,77.63384324906468,1393.5366252620233,Sunny/Clear,Dry,0,1,1,0
BLR-7274,2,22/09/2024,09:51,12.971629519093113,77.68200606659231,1162.3109367924367,Sunny/Clear,Potholes/Damaged,0,0,0,1
BLR-7275,2,22/09/2024,23:04,12.926443889635037,77.61292550397637,755.0047874539176,Sunny/Clear,Dry,0,0,0,0
BLR-7276,4,22/09/2024,09:38,13.027098824646657,77.55736111645427,787.3971312285137,Sunny/Clear,Dry,0,0,0,0
BLR-7277,3,22/09/2024,14:26,12.859390911319617,77.5877753071832,2398.076408798949,Sunny/Clear,Wet,0,0,1,0
BLR-7278,3,22/09/2024,17:51,13.031869052390421,77.66205338437682,842.3645217656778,Sunny/Clear,Dry,0,0,0,0
BLR-7279,4,22/09/2024,03:32,12.900227307613457,77.58801346336384,1208.083184174181,Sunny/Clear,Dry,0,1,0,0
BLR-7280,2,22/09/2024,07:42,12.999480330312876,77.61140101976106,1158.657777318143,Sunny/Clear,Potholes/Damaged,0,0,1,0
BLR-7281,3,22/09/2024,02:30,12.971882654863256,77.70238441176659,1251.3816471467153,Sunny/Clear,Dry,0,1,0,0
BLR-7282,3,22/09/2024,11:44,12.876457526764305,77.63855863870339,2570.909407377161,Raining,Dry,0,0,1,0
BLR-7283,4,22/09/2024,19:49,12.926154859447166,77.65885133319121,1723.9377063953482,Sunny/Clear,Dry,0,0,0,0
BLR-7284,3,22/09/2024,11:41,13.009993429503385,77.56608663841796,1236.429689574918,Sunny/Clear,Wet,0,0,0,0
BLR-7285,3,22/09/2024,20:31,12.927751185091658,77.59173085606112,1469.4060682030674,Sunny/Clear,Dry,1,0,0,0
BLR-7286,2,22/09/2024,20:46,12.871961496353828,77.54691208853609,1880.2813752785878,Sunny/Clear,Dry,0,0,1,0
BLR-7287,3,22/09/2024,02:29,12.938467061730538,77.55971720700585,2094.3916353842637,Sunny/Clear,Dry,0,0,0,0
BLR-7288,3,23/09/2024,23:46,12.971042225965386,77.64319887416505,1714.9347104802264,Sunny/Clear,Potholes/Damaged,0,0,0,0
BLR-7289,3,23/09/2024,16:28,12.94635324033047,77.71157612556992,2413.0957942530213,Sunny/Clear,Dry,0,0,0,0
BLR-7290,3,23/09/2024,15:01,12.862487172717639,77.54243098075064,1100.5040566747766,Overcast,Under Construction,0,0,1,0
BLR-7291,3,23/09/2024,00:53,12.867332346847546,77.68771899739349,1357.0392483418304,Sunny/Clear,Dry,0,0,1,1
BLR-7292,2,23/09/2024,03:57,12.989923933251164,77.65172140727272,1592.2789339836077,Raining,Potholes/Damaged,1,0,1,0
BLR-7293,3,23/09/2024,16:38,12.982927399454468,77.6108576627885,1675.909037861251,Sunny/Clear,Dry,0,0,0,0
BLR-7294,3,23/09/2024,04:54,12.956550839702262,77.53177039159166,1171.4454766570382,Sunny/Clear,Dry,0,0,0,0
BLR-7295,3,23/09/2024,03:51,13.002915992446079,77.54747037196499,2030.3862877401075,Sunny/Clear,Under Construction,0,0,0,0
BLR-7296,2,23/09/2024,19:28,12.994166816977293,77.59835652041184,1791.3498930331311,Sunny/Clear,Dry,0,0,0,0
BLR-7297,3,23/09/2024,04:07,12.96350197872871,77.67962015420306,1233.4674336860314,Raining,Potholes/Damaged,0,0,0,1
BLR-7298,3,23/09/2024,19:54,13.038987239193817,77.59176121078782,1308.8884781591128,Sunny/Clear,Dry,0,1,0,0
BLR-7299,3,23/09/2024,08:05,13.031514591668811,77.62142110961322,2008.4531866475875,Sunny/Clear,Dry,0,0,0,0
BLR-7300,3,23/09/2024,03:31,12.93257868053121,77.59866232534952,1210.538837247726,Sunny/Clear,Dry,0,0,0,0
BLR-7301,3,23/09/2024,04:39,12.976765003748646,77.57727602133184,1032.4507012397403,Overcast,Dry,1,0,0,0
BLR-7302,1,23/09/2024,19:44,12.874148636029009,77.68462489996917,904.9432423836628,Foggy,Dry,0,0,1,0
BLR-7303,3,23/09/2024,03:38,12.987110115102972,77.5795686925435,530.5566743645877,Sunny/Clear,Dry,0,0,0,0
BLR-7304,3,23/09/2024,21:32,12.807974998379848,77.62745743246033,1287.9243358747096,Sunny/Clear,Dry,0,0,0,0
BLR-7305,2,23/09/2024,08:28,12.807655443169386,77.5867967093721,218.66746021339168,Overcast,Dry,0,0,1,0
BLR-7306,3,23/09/2024,04:09,12.96184876554701,77.61298265103771,1135.8558845700368,Sunny/Clear,Dry,1,1,0,0
BLR-7307,3,23/09/2024,10:49,12.89041398482693,77.69259373582882,2653.3676299201184,Sunny/Clear,Dry,0,0,0,0
BLR-7308,3,23/09/2024,04:55,12.900915277957239,77.66789820209452,1105.4261053507248,Sunny/Clear,Dry,0,0,0,1
BLR-7309,3,23/09/2024,21:23,13.030269540241978,77.57115189176783,1871.0832277485379,Sunny/Clear,Dry,0,0,0,0
BLR-7310,2,23/09/2024,20:35,12.978896938697678,77.59572437230403,1603.1566225362603,Sunny/Clear,Dry,0,0,0,0
BLR-7311,3,23/09/2024,18:15,12.995853484601136,77.61140812876502,2214.9197104243863,Sunny/Clear,Dry,0,0,0,0
BLR-7312,2,23/09/2024,01:14,12.799699030294464,77.66185218226428,1132.9657659821924,Sunny/Clear,Dry,0,0,0,0
BLR-7313,3,23/09/2024,08:48,12.961542018150368,77.57553491725338,1522.8450108199497,Sunny/Clear,Dry,0,1,1,1
BLR-7314,3,23/09/2024,01:53,12.904831682706964,77.55610528598969,1366.7729008681945,Sunny/Clear,Under Construction,0,0,0,0
BLR-7315,3,23/09/2024,05:59,13.045845694132668,77.63250463826178,1537.6591613440853,Raining,Wet,0,0,0,1
BLR-7316,3,24/09/2024,00:39,12.936562235769525,77.64352977442637,937.422500704267,Sunny/Clear,Potholes/Damaged,0,0,0,0
BLR-7317,3,24/09/2024,10:51,12.95763962968387,77.59256054768451,1175.876610264585,Sunny/Clear,Dry,0,1,0,0
BLR-7318,2,24/09/2024,22:25,12.876107793462186,77.55895423325613,811.4003768583249,Sunny/Clear,Dry,0,0,0,0
BLR-7319,3,24/09/2024,14:08,13.01991682239162,77.57424774392184,923.0026207402925,Overcast,Potholes/Damaged,1,0,0,0
BLR-7320,3,24/09/2024,01:38,13.055150075429186,77.62051391156636,1560.7686024743361,Sunny/Clear,Dry,0,0,0,0
BLR-7321,2,24/09/2024,16:34,12.912391715284917,77.5851257490215,2455.9091738127786,Sunny/Clear,Potholes/Damaged,0,0,0,1
BLR-7322,4,24/09/2024,03:02,12.974383037520703,77.55712636168053,2024.0672923468765,Sunny/Clear,Dry,0,0,0,0
BLR-7323,2,24/09/2024,07:10,12.953691433457392,77.54267484485574,1626.4641177714964,Sunny/Clear,Dry,0,1,0,0
BLR-7324,1,24/09/2024,15:27,12.909352854617106,77.59950364685177,1223.5141332062317,Raining,Dry,0,1,0,0
BLR-7325,3,24/09/2024,13:54,12.82599824030332,77.57567276609646,754.1397318614978,Foggy,Wet,1,0,0,0
BLR-7326,4,24/09/2024,18:54,13.010635240455779,77.67982089968842,796.412264060692,Raining,Dry,0,0,0,1
BLR-7327,2,24/09/2024,01:31,12.995175251983042,77.58766493860657,1485.3781374366163,Sunny/Clear,Dry,0,0,0,0
BLR-7328,2,24/09/2024,11:10,12.980895831795452,77.64353908273873,2478.4467503412325,Sunny/Clear,Potholes/Damaged,0,1,0,0
BLR-7329,2,24/09/2024,15:10,12.933035287076208,77.6205255733316,1836.2971147418898,Sunny/Clear,Wet,1,0,1,0
BLR-7330,3,24/09/2024,02:54,13.051886582262911,77.6047113909196,1609.9408225748364,Foggy,Dry,0,1,0,0
BLR-7331,3,24/09/2024,09:28,13.048513638300996,77.61989856961102,2632.560349162539,Sunny/Clear,Dry,0,0,0,0
BLR-7332,3,24/09/2024,04:27,12.908654870883435,77.6297224375279,1556.3192690059632,Overcast,Wet,0,0,0,0
BLR-7333,1,24/09/2024,12:24,13.041285551455104,77.65794754828406,1768.9527998172105,Sunny/Clear,Dry,0,0,0,0
BLR-7334,2,24/09/2024,23:05,12.929647743983232,77.65144798686146,2582.937268222092,Foggy,Dry,0,1,0,0
BLR-7335,2,24/09/2024,19:02,12.97108335835762,77.59671347943778,1986.6599135176516,Sunny/Clear,Dry,0,0,0,0
BLR-7336,3,24/09/2024,21:40,12.952718844217136,77.60519222157568,1739.3428455291134,Raining,Dry,1,0,1,0
BLR-7337,3,24/09/2024,20:59,13.0019435576451,77.48914398265478,301.87154154439713,Foggy,Potholes/Damaged,0,0,0,0
BLR-7338,3,24/09/2024,06:54,12.979545883255922,77.65327829243212,2225.743210208447,Sunny/Clear,Potholes/Damaged,1,0,0,0
BLR-7339,3,24/09/2024,06:24,12.965907782166326,77.67029010425568,844.444144279228,Raining,Wet,0,0,0,1
BLR-7340,3,24/09/2024,01:07,12.987273346654579,77.6322225521277,637.1658801341014,Overcast,Dry,0,0,1,0
BLR-7341,4,24/09/2024,17:58,12.954454502846366,77.5692536272603,1643.5680647050565,Sunny/Clear,Dry,0,1,1,0
BLR-7342,3,24/09/2024,00:27,12.952121588198944,77.65230555619218,1792.0041845557957,Sunny/Clear,Under Construction,0,1,1,0
BLR-7343,3,25/09/2024,09:37,12.923643400001385,77.59959149280675,974.8413951303286,Sunny/Clear,Potholes/Damaged,0,1,0,0
BLR-7344,3,25/09/2024,17:12,12.948419709276237,77.61071299554227,740.1517094789422,Raining,Potholes/Damaged,0,0,0,0
BLR-7345,3,25/09/2024,20:32,12.956135504998034,77.62971782795528,391.93835161344305,Sunny/Clear,Wet,0,1,0,0
BLR-7346,4,25/09/2024,22:00,13.02252819138626,77.63997533312725,1237.879369057787,Sunny/Clear,Dry,0,0,0,0
BLR-7347,3,25/09/2024,11:59,12.988805390757559,77.64810449371654,1342.9414731535826,Sunny/Clear,Dry,0,1,1,0
BLR-7348,2,25/09/2024,07:59,12.93791759912004,77.63669426161032,795.6941250454745,Foggy,Dry,0,0,0,0
BLR-7349,3,25/09/2024,20:04,13.026176615261571,77.5817018900775,2503.406270955085,Sunny/Clear,Wet,1,0,1,0
BLR-7350,3,25/09/2024,02:17,12.934429392100725,77.54379851658524,1141.1164096755379,Sunny/Clear,Dry,1,0,0,0
BLR-7351,4,25/09/2024,05:35,12.794553117552201,77.64060132698164,1207.4463759545056,Sunny/Clear,Dry,0,0,0,0
BLR-7352,2,25/09/2024,14:28,12.899484222367382,77.60333800105852,1989.8363074441888,Sunny/Clear,Potholes/Damaged,0,0,1,0
BLR-7353,4,25/09/2024,03:37,13.10115500770357,77.72942222328868,1035.0580950497524,Sunny/Clear,Dry,0,1,1,0
BLR-7354,3,25/09/2024,17:17,13.024200044626122,77.67481852701874,2504.0205477841,Sunny/Clear,Dry,0,0,0,0
BLR-7355,4,25/09/2024,09:12,13.047541034904466,77.59102164834759,1991.8521109490716,Sunny/Clear,Wet,0,0,1,0
BLR-7356,3,25/09/2024,19:53,12.95776930690514,77.56433599791535,1327.203727967642,Overcast,Dry,0,1,1,0
BLR-7357,3,25/09/2024,17:29,12.897685312889413,77.60245764478027,2222.524463106094,Sunny/Clear,Dry,1,0,0,0
BLR-7358,3,25/09/2024,06:58,13.04780105505505,77.65584465604604,2226.5208569233787,Sunny/Clear,Dry,0,1,0,0
BLR-7359,2,25/09/2024,07:56,13.003910885640181,77.6205960861513,1282.220760613919,Sunny/Clear,Dry,1,0,0,0
BLR-7360,3,25/09/2024,05:01,13.04341717596893,77.74106541362549,1011.8430362756567,Sunny/Clear,Dry,0,0,0,1
BLR-7361,3,25/09/2024,21:07,12.99303950636636,77.67392433741617,1281.7360765879694,Sunny/Clear,Under Construction,0,0,1,0
BLR-7362,4,25/09/2024,09:48,12.974861179627858,77.61449610127146,1759.973201775463,Raining,Dry,1,1,0,0
BLR-7363,3,25/09/2024,21:43,13.060278671592117,77.62918010442579,1237.4626405057525,Sunny/Clear,Potholes/Damaged,0,0,0,0
BLR-7364,2,25/09/2024,10:48,13.004937115979313,77.69433474706888,1344.275616202988,Sunny/Clear,Dry,0,0,0,0
BLR-7365,3,25/09/2024,15:21,12.931183609850839,77.66341219338354,1241.600026200087,Overcast,Under Construction,0,0,0,0
BLR-7366,3,25/09/2024,09:51,12.970933632091912,77.58210545612043,1168.7840471344562,Sunny/Clear,Dry,0,0,1,0
BLR-7367,1,25/09/2024,02:18,12.983780429357017,77.62598586375032,1650.5349084040965,Raining,Dry,1,0,0,1
BLR-7368,2,25/09/2024,03:18,13.005808964998728,77.68208173849204,1236.2961242027536,Sunny/Clear,Potholes/Damaged,0,0,0,0
BLR-7369,1,25/09/2024,08:19,12.959064569012565,77.59028574716835,2251.0440999214575,Foggy,Dry,0,1,0,0
BLR-7370,3,25/09/2024,16:03,12.982390849911011,77.73165596441288,1478.7323636992244,Sunny/Clear,Wet,0,1,0,1
BLR-7371,2,26/09/2024,16:57,12.989979071219848,77.5422474866242,966.8956324052514,Raining,Dry,0,0,0,1
BLR-7372,2,26/09/2024,02:51,13.111855386623454,77.59702651415039,1531.7712383200917,Sunny/Clear,Wet,0,0,0,0
BLR-7373,3,26/09/2024,03:40,13.057776391355755,77.63133418619637,1850.1233500649964,Sunny/Clear,Potholes/Damaged,1,0,1,0
BLR-7374,1,26/09/2024,05:50,12.970204083223516,77.6625232969625,1440.7695951464532,Sunny/Clear,Dry,0,1,0,0
BLR-7375,3,26/09/2024,06:26,13.017011738287351,77.69514630550371,1110.600724318635,Sunny/Clear,Potholes/Damaged,0,0,0,0
BLR-7376,3,26/09/2024,15:46,12.928195652031897,77.67397079025501,988.9175825617322,Sunny/Clear,Under Construction,1,0,0,0
BLR-7377,3,26/09/2024,15:45,12.953497424421377,77.67059995995065,1650.730585644657,Sunny/Clear,Wet,1,0,0,0
BLR-7378,2,26/09/2024,03:54,12.968054787660584,77.53544866520066,1696.7428327112568,Sunny/Clear,Dry,1,0,1,0
BLR-7379,3,26/09/2024,01:38,12.951844651624274,77.6369545576651,2023.5337231612004,Sunny/Clear,Under Construction,0,0,1,0
BLR-7380,3,26/09/2024,23:59,12.99576679172144,77.68235677093912,986.2390391562653,Sunny/Clear,Dry,0,0,1,0
BLR-7381,1,26/09/2024,06:05,12.922160756142832,77.62108444823558,1543.8855082624204,Sunny/Clear,Dry,1,0,0,0
BLR-7382,3,26/09/2024,19:08,12.835494438297786,77.67318728526956,1076.512899543377,Sunny/Clear,Dry,0,1,0,0
BLR-7383,3,26/09/2024,16:20,12.978009721241342,77.70860149087947,1579.5365009229024,Sunny/Clear,Dry,0,0,0,0
